purple	smooth	tiny	tube	salty	no	no
green	metal	giant	tube	bitter	no	no
green	bumpy	medium	star	bitter	yes	no
purple	smooth	huge	flat	salty	yes	no
red	scaly	tiny	tube	none	yes	no
black	furry	giant	star	sweet	yes	no
green	smooth	huge	tube	salty	yes	no
purple	sharp	tiny	string	none	no	no
red	metal	tiny	box	salty	yes	no
white	scaly	medium	star	bitter	yes	no
black	sharp	huge	string	bitter	no	no
black	scaly	tiny	star	rotten	no	no
red	sharp	medium	box	sour	yes	no
blue	scaly	tiny	box	salty	no	no
black	metal	big	star	none	yes	no
green	bumpy	tiny	string	sweet	no	yes
yellow	bumpy	tiny	flat	rotten	no	no
yellow	bumpy	big	flat	none	yes	no
purple	metal	tiny	box	salty	yes	no
purple	sharp	giant	flat	dirty	no	no
orange	furry	medium	ball	sour	yes	no
green	scaly	big	star	none	no	no
purple	smooth	giant	star	leafy	yes	no
black	furry	giant	tube	bitter	no	no
blue	furry	small	flat	dirty	yes	no
black	sharp	huge	star	bitter	yes	no
red	bumpy	giant	star	sweet	no	no
yellow	metal	medium	box	rotten	yes	no
red	scaly	huge	ball	rotten	yes	no
green	bumpy	giant	tube	sour	no	no
black	furry	small	star	salty	no	no
red	furry	medium	flat	dirty	yes	no
white	smooth	tiny	flat	sweet	yes	no
white	sharp	huge	ball	bitter	yes	no
purple	sharp	giant	flat	none	no	no
green	smooth	medium	string	sweet	no	yes
black	metal	giant	ball	dirty	no	no
blue	sharp	huge	star	sour	no	no
blue	bumpy	huge	box	dirty	yes	no
white	bumpy	big	box	salty	no	no
white	metal	medium	flat	none	yes	no
white	scaly	small	star	sweet	yes	no
white	scaly	big	box	dirty	no	no
yellow	scaly	medium	box	sour	yes	no
purple	bumpy	huge	flat	none	yes	no
black	bumpy	big	star	salty	yes	no
purple	sharp	tiny	star	sweet	no	no
yellow	smooth	big	box	none	yes	no
white	scaly	small	box	salty	no	no
red	furry	small	ball	bitter	no	no
yellow	metal	tiny	box	bitter	yes	no
black	metal	big	star	sweet	no	no
green	bumpy	small	ball	dirty	yes	no
green	furry	big	box	dirty	no	no
orange	metal	huge	star	sour	no	no
green	scaly	giant	tube	none	yes	no
white	smooth	small	flat	rotten	no	no
green	sharp	giant	box	sour	no	no
yellow	metal	small	box	rotten	no	no
red	furry	small	ball	rotten	no	no
red	bumpy	small	star	rotten	yes	no
orange	bumpy	small	tube	rotten	yes	no
red	sharp	small	star	dirty	no	no
orange	bumpy	big	string	none	yes	no
blue	furry	giant	flat	rotten	no	no
black	furry	small	flat	sweet	yes	no
purple	metal	medium	ball	bitter	yes	no
red	furry	tiny	tube	dirty	no	no
blue	scaly	big	star	bitter	no	no
red	scaly	huge	star	leafy	yes	no
green	scaly	huge	box	none	yes	no
purple	scaly	small	ball	bitter	yes	no
yellow	furry	big	tube	bitter	yes	no
purple	furry	big	tube	sour	yes	no
blue	bumpy	medium	box	dirty	yes	no
blue	bumpy	big	flat	rotten	yes	no
red	smooth	huge	star	salty	no	no
red	sharp	tiny	string	sweet	yes	no
orange	furry	medium	ball	sweet	no	no
white	bumpy	big	flat	dirty	no	no
red	sharp	huge	flat	salty	yes	no
blue	smooth	giant	ball	sour	no	no
white	sharp	tiny	tube	sweet	yes	no
white	furry	huge	flat	sweet	no	no
green	scaly	small	ball	leafy	no	yes
yellow	scaly	tiny	star	salty	no	yes
green	bumpy	giant	star	sweet	yes	no
purple	sharp	big	string	bitter	yes	no
purple	furry	tiny	ball	leafy	no	no
blue	furry	big	string	salty	yes	no
green	sharp	tiny	flat	bitter	yes	no
purple	smooth	tiny	ball	leafy	yes	no
white	scaly	medium	flat	sour	yes	no
purple	metal	giant	flat	none	yes	no
red	metal	huge	flat	sweet	no	no
orange	scaly	big	string	sweet	yes	no
orange	metal	big	flat	bitter	no	no
white	scaly	huge	tube	leafy	no	no
green	furry	medium	string	sour	no	yes
yellow	smooth	giant	ball	salty	yes	no
red	bumpy	tiny	ball	leafy	yes	no
orange	sharp	huge	string	sour	no	no
red	bumpy	huge	tube	none	yes	no
yellow	sharp	huge	string	sweet	yes	no
purple	bumpy	tiny	tube	sour	no	no
orange	furry	tiny	box	dirty	yes	no
black	sharp	huge	string	leafy	yes	no
blue	furry	big	box	none	yes	no
orange	scaly	huge	star	salty	yes	no
black	furry	tiny	box	leafy	no	no
blue	sharp	small	flat	dirty	yes	no
orange	smooth	medium	flat	salty	yes	no
red	sharp	huge	ball	sweet	yes	no
white	bumpy	giant	ball	sour	yes	no
black	sharp	huge	flat	leafy	yes	no
green	scaly	big	flat	none	no	no
yellow	sharp	big	ball	bitter	no	no
black	bumpy	giant	star	bitter	no	no
green	sharp	medium	string	sour	no	yes
purple	sharp	giant	flat	sour	no	no
yellow	metal	huge	flat	sweet	yes	no
blue	sharp	tiny	star	rotten	yes	no
orange	scaly	medium	ball	leafy	yes	no
red	sharp	medium	star	sweet	yes	no
yellow	furry	giant	ball	rotten	yes	no
black	sharp	giant	flat	rotten	yes	no
purple	smooth	huge	flat	sweet	yes	no
white	scaly	medium	flat	none	yes	no
blue	metal	big	flat	leafy	yes	no
green	furry	big	box	rotten	no	no
black	smooth	big	flat	bitter	yes	no
yellow	metal	small	string	bitter	no	no
orange	smooth	big	star	dirty	yes	no
orange	furry	big	string	sweet	no	no
green	furry	huge	box	dirty	no	no
purple	sharp	small	ball	leafy	no	no
purple	scaly	small	ball	sour	no	no
blue	furry	medium	box	leafy	yes	no
orange	smooth	big	ball	salty	no	no
yellow	scaly	big	ball	rotten	no	no
red	sharp	medium	box	none	no	no
blue	bumpy	small	flat	rotten	yes	no
blue	bumpy	small	ball	salty	no	no
orange	scaly	tiny	ball	bitter	no	no
purple	smooth	big	ball	dirty	yes	no
white	furry	small	box	sweet	yes	no
white	metal	small	box	rotten	yes	no
white	scaly	giant	ball	sour	no	no
white	sharp	tiny	flat	dirty	yes	no
orange	scaly	tiny	ball	bitter	no	no
red	scaly	big	ball	leafy	yes	no
green	scaly	big	box	bitter	no	no
purple	bumpy	medium	flat	sour	no	no
orange	bumpy	tiny	string	sweet	no	no
white	scaly	tiny	tube	sour	yes	no
orange	bumpy	giant	star	bitter	no	no
blue	scaly	tiny	tube	none	yes	no
black	metal	medium	flat	leafy	no	no
red	sharp	big	flat	rotten	yes	no
yellow	bumpy	medium	tube	sour	yes	no
blue	furry	big	flat	leafy	no	no
white	bumpy	big	star	rotten	yes	no
yellow	furry	medium	tube	sweet	no	yes
red	furry	big	star	bitter	yes	no
orange	sharp	small	box	sour	no	no
black	smooth	giant	tube	bitter	yes	no
blue	metal	medium	tube	salty	no	no
white	furry	huge	ball	rotten	no	no
green	furry	big	ball	sweet	no	no
blue	metal	small	box	bitter	yes	no
red	bumpy	medium	tube	sour	yes	no
purple	sharp	giant	flat	sour	no	no
purple	bumpy	huge	string	leafy	yes	no
red	sharp	tiny	ball	rotten	yes	no
yellow	furry	medium	star	bitter	no	no
red	smooth	small	ball	bitter	yes	no
orange	furry	tiny	star	sweet	no	no
blue	sharp	giant	box	sour	no	no
green	smooth	giant	ball	rotten	yes	no
red	bumpy	tiny	box	dirty	yes	no
orange	metal	huge	flat	none	yes	no
yellow	furry	tiny	flat	sweet	yes	no
blue	bumpy	huge	box	sour	yes	no
black	scaly	medium	star	none	yes	no
white	smooth	giant	ball	sour	yes	no
blue	metal	small	string	salty	yes	no
orange	smooth	small	box	salty	no	no
red	smooth	medium	star	bitter	yes	no
blue	sharp	big	tube	rotten	yes	no
purple	furry	huge	ball	none	no	no
yellow	smooth	big	ball	sour	no	no
green	bumpy	huge	ball	rotten	yes	no
green	scaly	giant	ball	bitter	yes	no
black	metal	medium	box	leafy	yes	no
yellow	metal	small	string	sour	no	yes
purple	metal	tiny	ball	none	no	no
white	furry	huge	flat	sweet	no	no
yellow	bumpy	giant	flat	sour	no	no
yellow	smooth	giant	star	bitter	no	no
purple	furry	giant	ball	rotten	yes	no
black	furry	medium	string	sour	no	no
yellow	metal	giant	star	dirty	yes	no
white	bumpy	huge	flat	leafy	yes	no
black	metal	giant	string	rotten	no	no
red	smooth	medium	flat	rotten	no	no
orange	metal	giant	flat	dirty	no	no
black	sharp	giant	star	salty	yes	no
blue	furry	tiny	tube	sweet	no	no
green	bumpy	big	ball	salty	no	no
black	furry	giant	box	leafy	yes	no
white	smooth	small	ball	dirty	yes	no
black	sharp	small	box	rotten	yes	no
orange	scaly	big	flat	none	no	no
red	bumpy	giant	tube	leafy	yes	no
white	metal	big	flat	sweet	no	no
orange	smooth	huge	ball	bitter	yes	no
white	bumpy	big	flat	salty	yes	no
white	sharp	small	star	none	no	no
orange	sharp	big	tube	dirty	no	no
blue	furry	big	ball	none	yes	no
yellow	sharp	medium	ball	sour	yes	no
yellow	bumpy	medium	string	sweet	no	yes
orange	bumpy	big	box	dirty	no	no
green	scaly	big	string	none	yes	no
red	smooth	tiny	ball	dirty	yes	no
white	smooth	small	tube	sweet	yes	no
red	furry	huge	star	leafy	yes	no
black	sharp	medium	tube	bitter	no	no
yellow	smooth	medium	string	sour	yes	no
blue	bumpy	giant	star	bitter	yes	no
black	metal	giant	box	bitter	no	no
yellow	smooth	huge	string	leafy	yes	no
orange	furry	giant	tube	dirty	no	no
black	sharp	tiny	star	none	yes	no
yellow	sharp	small	flat	sour	no	yes
black	sharp	big	tube	none	no	no
orange	bumpy	huge	star	rotten	yes	no
red	scaly	tiny	ball	salty	yes	no
orange	furry	giant	ball	none	no	no
black	metal	tiny	star	sour	yes	no
yellow	furry	big	flat	sweet	no	no
orange	smooth	small	ball	sour	yes	no
black	metal	small	star	salty	yes	no
blue	metal	big	ball	leafy	yes	no
red	bumpy	small	flat	leafy	no	yes
purple	scaly	huge	string	rotten	yes	no
white	bumpy	tiny	star	sour	yes	no
orange	sharp	tiny	flat	leafy	no	no
green	sharp	big	tube	rotten	no	no
purple	furry	tiny	string	leafy	yes	no
red	furry	tiny	ball	rotten	yes	no
black	metal	medium	ball	sour	no	no
white	smooth	giant	string	rotten	yes	no
blue	metal	tiny	box	none	yes	no
white	bumpy	tiny	box	rotten	no	no
red	bumpy	giant	star	dirty	yes	no
green	furry	huge	ball	none	no	no
green	metal	medium	string	bitter	no	no
blue	smooth	big	flat	sour	no	no
black	furry	medium	star	leafy	yes	no
green	metal	giant	string	sour	yes	no
blue	metal	medium	string	none	no	no
yellow	furry	giant	tube	sweet	no	no
purple	furry	small	box	sweet	no	no
yellow	furry	medium	flat	leafy	yes	no
orange	smooth	medium	star	rotten	yes	no
green	smooth	medium	star	none	no	no
purple	smooth	tiny	star	dirty	yes	no
red	bumpy	tiny	string	leafy	no	yes
purple	scaly	tiny	star	sour	no	no
orange	smooth	tiny	tube	bitter	no	no
black	scaly	giant	ball	dirty	no	no
red	smooth	tiny	ball	leafy	no	yes
orange	smooth	small	star	sweet	no	no
white	metal	giant	star	sour	no	no
red	smooth	medium	box	salty	yes	no
blue	sharp	huge	star	sweet	yes	no
red	scaly	huge	box	dirty	yes	no
blue	sharp	medium	tube	leafy	no	no
black	metal	huge	ball	sour	no	no
white	metal	giant	ball	sweet	yes	no
green	metal	small	string	rotten	no	no
blue	bumpy	tiny	tube	rotten	yes	no
red	bumpy	giant	box	dirty	yes	no
red	sharp	tiny	star	none	yes	no
blue	metal	huge	string	dirty	yes	no
yellow	scaly	tiny	box	leafy	yes	no
blue	sharp	huge	star	bitter	yes	no
green	scaly	huge	ball	none	yes	no
purple	scaly	small	star	bitter	no	no
white	furry	medium	box	sweet	yes	no
purple	metal	small	string	sour	no	no
green	furry	small	star	bitter	no	no
orange	furry	tiny	string	salty	yes	no
green	bumpy	giant	flat	leafy	no	no
white	bumpy	medium	box	sour	no	no
red	scaly	medium	star	salty	yes	no
yellow	metal	huge	ball	leafy	yes	no
green	scaly	tiny	star	bitter	yes	no
red	metal	medium	box	bitter	yes	no
purple	smooth	huge	ball	sweet	yes	no
red	sharp	giant	ball	leafy	no	no
red	metal	tiny	ball	leafy	yes	no
white	metal	big	string	dirty	yes	no
blue	metal	big	string	none	yes	no
black	furry	giant	flat	sour	no	no
green	smooth	big	box	sour	no	no
orange	bumpy	giant	tube	sour	yes	no
black	smooth	tiny	tube	salty	yes	no
red	bumpy	small	flat	sour	yes	no
red	smooth	big	ball	sour	yes	no
green	bumpy	medium	star	sweet	yes	no
black	scaly	medium	flat	sweet	no	no
white	furry	giant	tube	none	yes	no
black	metal	huge	box	leafy	yes	no
black	furry	big	box	dirty	no	no
red	sharp	small	star	rotten	yes	no
yellow	scaly	big	ball	sweet	yes	no
green	furry	giant	string	salty	yes	no
purple	sharp	medium	box	dirty	yes	no
yellow	smooth	medium	string	dirty	no	no
white	furry	tiny	box	sweet	yes	no
white	metal	huge	box	leafy	no	no
yellow	metal	big	tube	sweet	yes	no
red	metal	huge	string	rotten	no	no
purple	sharp	medium	box	bitter	yes	no
yellow	scaly	big	box	rotten	no	no
purple	smooth	big	string	sour	no	no
blue	furry	giant	string	dirty	yes	no
red	scaly	small	ball	none	yes	no
red	furry	small	tube	sour	no	yes
yellow	sharp	tiny	star	dirty	yes	no
red	furry	medium	ball	bitter	no	no
orange	smooth	medium	flat	bitter	yes	no
blue	furry	big	flat	sour	no	no
yellow	bumpy	tiny	star	bitter	no	no
white	furry	huge	star	sweet	yes	no
green	smooth	giant	flat	leafy	yes	no
white	smooth	small	string	salty	no	no
red	furry	big	star	sour	no	no
black	metal	giant	tube	salty	no	no
black	furry	tiny	string	none	yes	no
orange	scaly	tiny	string	sweet	no	no
purple	scaly	huge	string	sour	no	no
white	sharp	tiny	star	none	no	no
black	metal	tiny	tube	dirty	no	no
black	smooth	giant	star	none	no	no
green	metal	huge	star	sour	no	no
white	smooth	tiny	string	sour	yes	no
white	scaly	giant	box	salty	no	no
yellow	sharp	small	tube	sour	yes	no
purple	metal	giant	string	dirty	yes	no
black	sharp	giant	star	salty	no	no
purple	bumpy	giant	box	leafy	yes	no
blue	bumpy	big	flat	dirty	yes	no
blue	furry	giant	string	leafy	no	no
blue	smooth	huge	flat	salty	yes	no
black	furry	small	star	salty	no	no
black	bumpy	big	star	rotten	yes	no
yellow	metal	huge	box	salty	yes	no
white	smooth	huge	ball	rotten	yes	no
blue	scaly	big	flat	salty	yes	no
blue	metal	small	flat	bitter	no	no
yellow	bumpy	huge	box	rotten	no	no
orange	smooth	medium	flat	bitter	yes	no
red	scaly	small	string	rotten	no	no
white	smooth	tiny	tube	salty	no	no
purple	smooth	huge	tube	rotten	yes	no
purple	bumpy	small	box	none	yes	no
purple	sharp	small	tube	sour	yes	no
black	metal	medium	star	rotten	no	no
purple	scaly	tiny	flat	bitter	no	no
white	bumpy	giant	flat	rotten	no	no
blue	bumpy	medium	string	salty	no	no
orange	sharp	small	ball	sour	yes	no
purple	sharp	huge	flat	leafy	no	no
blue	bumpy	medium	box	sour	yes	no
black	sharp	tiny	ball	bitter	yes	no
white	bumpy	big	ball	salty	no	no
white	scaly	big	tube	none	yes	no
yellow	sharp	giant	star	rotten	yes	no
red	metal	big	ball	sweet	no	no
red	smooth	giant	star	leafy	no	no
green	metal	small	flat	leafy	yes	no
orange	bumpy	small	flat	sour	yes	no
yellow	sharp	medium	star	rotten	no	no
red	sharp	medium	star	leafy	no	yes
blue	sharp	medium	box	dirty	no	no
purple	scaly	small	box	bitter	yes	no
white	smooth	big	star	rotten	yes	no
orange	metal	small	tube	leafy	yes	no
purple	furry	small	string	dirty	yes	no
white	metal	medium	string	dirty	no	no
black	scaly	tiny	tube	sweet	yes	no
white	smooth	medium	tube	rotten	yes	no
red	furry	tiny	box	dirty	no	no
red	scaly	medium	star	sweet	no	yes
white	scaly	medium	ball	sweet	no	no
black	furry	huge	ball	leafy	yes	no
white	sharp	big	ball	none	no	no
green	furry	big	tube	leafy	yes	no
purple	furry	big	flat	sweet	no	no
white	sharp	tiny	flat	sweet	no	no
orange	smooth	big	star	rotten	no	no
yellow	bumpy	medium	tube	bitter	yes	no
white	smooth	big	star	sweet	no	no
black	furry	tiny	ball	sour	yes	no
green	smooth	medium	ball	sour	yes	no
black	metal	huge	flat	dirty	no	no
blue	furry	big	star	leafy	no	no
green	bumpy	big	tube	salty	no	no
black	sharp	tiny	star	salty	no	no
blue	smooth	huge	flat	none	yes	no
red	smooth	big	box	rotten	no	no
green	sharp	huge	flat	bitter	no	no
white	sharp	small	star	salty	yes	no
yellow	sharp	giant	flat	bitter	no	no
purple	smooth	giant	box	rotten	no	no
yellow	bumpy	giant	string	salty	yes	no
green	metal	huge	tube	dirty	yes	no
blue	metal	big	tube	sweet	no	no
blue	scaly	small	box	sweet	no	no
yellow	sharp	small	string	sweet	yes	no
white	bumpy	medium	ball	none	no	no
purple	smooth	giant	star	sour	no	no
black	bumpy	huge	star	rotten	no	no
purple	scaly	small	tube	salty	no	no
blue	furry	huge	star	bitter	no	no
purple	metal	medium	ball	leafy	yes	no
orange	sharp	huge	flat	salty	yes	no
purple	scaly	big	flat	rotten	yes	no
blue	scaly	medium	ball	none	no	no
black	smooth	huge	string	none	no	no
green	sharp	big	tube	sour	yes	no
green	sharp	huge	string	sweet	no	no
yellow	sharp	small	string	salty	no	yes
blue	bumpy	medium	star	leafy	yes	no
black	sharp	tiny	flat	rotten	no	no
green	furry	giant	flat	bitter	no	no
black	furry	medium	tube	sweet	yes	no
red	bumpy	big	star	rotten	yes	no
red	sharp	giant	star	dirty	yes	no
purple	smooth	medium	ball	none	yes	no
white	scaly	small	star	salty	no	no
blue	bumpy	giant	string	rotten	yes	no
black	sharp	medium	tube	salty	yes	no
blue	sharp	medium	tube	none	no	no
red	sharp	huge	box	sour	yes	no
orange	sharp	small	star	sweet	yes	no
white	smooth	huge	tube	leafy	no	no
yellow	smooth	medium	string	leafy	no	yes
black	scaly	medium	ball	bitter	no	no
yellow	smooth	medium	string	dirty	no	no
red	sharp	medium	string	salty	yes	no
orange	smooth	big	star	bitter	yes	no
purple	smooth	tiny	string	none	no	no
orange	smooth	tiny	tube	rotten	no	no
white	furry	giant	box	salty	no	no
green	scaly	big	star	bitter	no	no
purple	scaly	giant	ball	dirty	yes	no
red	furry	huge	box	rotten	no	no
yellow	bumpy	small	string	none	no	no
orange	sharp	giant	string	dirty	no	no
orange	sharp	medium	tube	dirty	yes	no
red	metal	small	tube	none	no	no
black	sharp	small	flat	leafy	yes	no
black	metal	tiny	ball	rotten	no	no
orange	sharp	tiny	ball	salty	no	no
purple	sharp	giant	tube	sour	no	no
white	sharp	giant	string	bitter	no	no
purple	sharp	tiny	star	none	yes	no
orange	scaly	huge	box	leafy	no	no
black	smooth	giant	box	leafy	yes	no
orange	furry	huge	string	sour	no	no
white	smooth	tiny	flat	bitter	yes	no
yellow	metal	tiny	string	none	yes	no
orange	scaly	medium	string	leafy	yes	no
green	bumpy	huge	flat	bitter	yes	no
blue	furry	medium	star	salty	yes	no
black	metal	huge	ball	leafy	yes	no
white	bumpy	medium	star	leafy	yes	no
purple	sharp	small	ball	sweet	yes	no
red	bumpy	giant	star	rotten	no	no
orange	metal	big	star	dirty	yes	no
purple	furry	medium	flat	none	yes	no
orange	scaly	medium	box	sweet	yes	no
white	smooth	giant	box	bitter	yes	no
yellow	furry	giant	string	dirty	yes	no
green	smooth	small	flat	none	no	no
yellow	metal	small	box	sour	no	yes
white	smooth	tiny	tube	sweet	yes	no
purple	furry	big	flat	rotten	yes	no
orange	scaly	tiny	star	rotten	yes	no
orange	scaly	tiny	flat	sour	no	no
blue	scaly	huge	tube	sour	yes	no
green	furry	giant	tube	sweet	no	no
red	furry	huge	tube	rotten	no	no
red	scaly	giant	string	sour	no	no
red	smooth	tiny	tube	sour	no	yes
white	scaly	giant	box	none	yes	no
green	smooth	big	tube	salty	no	no
yellow	sharp	small	tube	leafy	no	yes
purple	scaly	big	tube	bitter	no	no
orange	furry	huge	star	dirty	no	no
blue	furry	small	tube	sweet	no	no
red	metal	tiny	star	sweet	yes	no
blue	bumpy	tiny	string	leafy	no	no
purple	smooth	tiny	box	bitter	no	no
purple	furry	giant	tube	none	yes	no
purple	scaly	tiny	star	bitter	yes	no
orange	furry	big	string	bitter	yes	no
purple	smooth	small	tube	bitter	yes	no
red	smooth	huge	tube	rotten	no	no
yellow	scaly	medium	tube	sour	yes	no
blue	smooth	medium	tube	dirty	yes	no
orange	sharp	big	string	none	no	no
black	scaly	small	box	sweet	yes	no
orange	metal	tiny	tube	dirty	no	no
orange	scaly	huge	box	sweet	yes	no
purple	bumpy	tiny	ball	bitter	yes	no
green	metal	giant	string	none	yes	no
blue	metal	medium	box	bitter	no	no
red	smooth	small	star	dirty	yes	no
green	furry	small	flat	dirty	yes	no
red	sharp	huge	star	leafy	no	no
white	smooth	big	ball	dirty	yes	no
blue	sharp	big	flat	rotten	yes	no
blue	metal	big	ball	bitter	yes	no
white	furry	tiny	string	sour	no	no
red	smooth	small	string	sweet	no	yes
black	sharp	medium	tube	dirty	no	no
yellow	scaly	big	string	leafy	yes	no
red	metal	tiny	star	leafy	yes	no
purple	metal	medium	tube	sour	yes	no
yellow	bumpy	medium	box	sour	yes	no
black	sharp	tiny	string	leafy	yes	no
red	metal	tiny	tube	sour	yes	no
white	metal	small	tube	bitter	yes	no
orange	bumpy	giant	flat	leafy	no	no
white	furry	giant	ball	leafy	no	no
black	bumpy	tiny	string	sweet	yes	no
purple	metal	medium	star	none	yes	no
blue	furry	giant	ball	sweet	no	no
red	sharp	giant	tube	none	yes	no
orange	metal	huge	box	rotten	yes	no
purple	scaly	small	box	sour	no	no
black	scaly	medium	string	bitter	no	no
red	bumpy	giant	ball	rotten	no	no
white	sharp	small	star	rotten	no	no
white	bumpy	medium	flat	sweet	yes	no
yellow	scaly	huge	star	leafy	yes	no
white	sharp	big	ball	leafy	no	no
yellow	sharp	medium	string	leafy	yes	no
purple	sharp	medium	flat	sweet	no	no
black	metal	small	tube	sweet	no	no
black	metal	big	string	bitter	no	no
purple	furry	medium	flat	salty	yes	no
orange	sharp	medium	tube	rotten	no	no
yellow	bumpy	giant	string	none	no	no
yellow	furry	medium	tube	bitter	no	no
yellow	bumpy	small	star	rotten	yes	no
white	bumpy	big	string	sour	yes	no
blue	metal	tiny	star	dirty	yes	no
green	bumpy	medium	star	rotten	yes	no
yellow	furry	huge	string	rotten	yes	no
white	metal	big	ball	salty	yes	no
white	smooth	small	string	bitter	no	no
green	smooth	giant	tube	salty	yes	no
orange	metal	medium	string	sour	no	no
orange	scaly	big	ball	sour	no	no
blue	smooth	big	box	salty	no	no
purple	sharp	tiny	ball	leafy	yes	no
black	bumpy	small	string	none	yes	no
green	sharp	huge	star	bitter	no	no
white	bumpy	huge	box	leafy	no	no
yellow	sharp	small	flat	bitter	yes	no
red	bumpy	medium	box	leafy	yes	no
purple	bumpy	medium	ball	salty	no	no
black	metal	small	tube	dirty	yes	no
blue	sharp	medium	flat	leafy	yes	no
blue	bumpy	huge	box	sour	yes	no
yellow	sharp	giant	box	sweet	no	no
red	scaly	tiny	box	rotten	no	no
purple	metal	tiny	string	leafy	no	no
white	sharp	giant	ball	none	yes	no
green	smooth	small	flat	sour	no	yes
purple	bumpy	tiny	flat	salty	yes	no
red	sharp	giant	star	leafy	no	no
red	smooth	huge	string	sour	no	no
yellow	furry	tiny	string	leafy	no	yes
black	scaly	medium	flat	none	yes	no
black	sharp	giant	tube	none	yes	no
green	metal	tiny	box	none	yes	no
yellow	bumpy	big	box	leafy	yes	no
black	metal	small	string	sour	yes	no
yellow	metal	giant	flat	none	yes	no
-----

