tall	middle	young	upper	female	poor	apt.	rural	taxi	no
medium	middle	young	middle	male	good	commune	rural	car	no
medium	heavy	young	lower	male	poor	house	urban	train	no
medium	middle	old	low-mid	female	average	room	suburb	train	no
medium	middle	old	upper	female	average	condo	suburb	train	no
medium	middle	ancient	low-mid	female	good	commune	suburb	boat	no
medium	middle	ancient	upper	male	poor	house	suburb	car	no
short	heavy	young	lower	female	poor	apt.	urban	bus	no
short	light	middle	upp-mid	female	poor	house	rural	train	yes
medium	middle	kid	upper	female	poor	house	rural	taxi	no
medium	light	ancient	middle	male	good	apt.	suburb	plane	no
medium	light	kid	upper	female	poor	condo	suburb	taxi	no
tall	light	kid	middle	male	average	room	suburb	boat	no
tall	middle	young	upp-mid	female	poor	commune	urban	plane	no
tall	heavy	middle	upp-mid	female	poor	commune	rural	car	no
short	middle	old	middle	female	good	condo	suburb	train	no
short	middle	young	upper	male	poor	commune	rural	car	no
short	middle	ancient	lower	female	average	room	suburb	car	no
medium	light	middle	middle	female	average	condo	suburb	car	no
short	middle	middle	upper	male	average	room	suburb	plane	no
tall	middle	young	low-mid	male	good	condo	suburb	taxi	no
medium	middle	young	lower	female	average	commune	suburb	boat	no
tall	middle	young	upp-mid	male	poor	house	suburb	boat	yes
medium	heavy	old	upp-mid	female	poor	condo	suburb	taxi	no
medium	middle	old	lower	male	poor	apt.	suburb	taxi	no
medium	light	ancient	upp-mid	male	average	room	rural	boat	no
medium	heavy	ancient	upp-mid	male	good	room	suburb	taxi	no
tall	heavy	kid	low-mid	female	average	commune	suburb	boat	no
tall	light	old	upper	female	average	condo	rural	bus	no
short	heavy	old	upp-mid	male	poor	apt.	suburb	plane	no
medium	light	old	upp-mid	male	average	apt.	suburb	boat	no
tall	light	ancient	lower	male	average	condo	rural	plane	no
short	middle	old	lower	male	good	house	urban	car	no
tall	light	young	lower	male	good	apt.	suburb	bus	no
medium	light	old	upp-mid	male	good	commune	rural	bus	no
tall	light	middle	low-mid	female	poor	room	suburb	boat	no
short	middle	kid	middle	female	average	apt.	suburb	taxi	no
short	heavy	kid	middle	male	good	room	urban	bus	no
short	heavy	old	upper	female	average	commune	rural	taxi	no
short	light	kid	upper	female	poor	condo	urban	bus	no
tall	heavy	kid	lower	female	poor	apt.	urban	train	no
short	light	old	low-mid	male	average	house	suburb	boat	no
medium	heavy	young	middle	male	good	house	suburb	train	no
medium	middle	middle	middle	male	average	room	urban	plane	no
tall	light	ancient	upper	male	good	room	rural	plane	no
short	heavy	middle	lower	female	average	room	rural	train	no
short	middle	middle	lower	female	good	commune	rural	boat	no
tall	middle	middle	lower	female	average	apt.	suburb	train	no
tall	middle	middle	upper	female	average	room	suburb	plane	no
medium	middle	middle	lower	male	poor	room	rural	bus	no
short	heavy	ancient	middle	female	good	room	rural	bus	no
short	heavy	young	low-mid	male	average	room	suburb	boat	no
medium	middle	middle	upp-mid	male	poor	apt.	urban	taxi	no
tall	middle	ancient	lower	female	average	commune	suburb	boat	no
tall	light	kid	middle	male	good	commune	rural	taxi	no
short	middle	ancient	upper	male	poor	room	urban	bus	no
medium	middle	old	lower	female	average	commune	rural	boat	no
medium	middle	middle	upper	female	poor	house	urban	train	yes
short	light	middle	upp-mid	male	poor	condo	rural	train	yes
tall	light	middle	low-mid	male	poor	commune	suburb	train	no
short	middle	old	lower	female	good	house	urban	plane	no
medium	light	ancient	lower	male	average	condo	rural	plane	no
short	heavy	young	middle	male	poor	room	suburb	boat	no
tall	middle	old	lower	female	poor	condo	urban	taxi	no
tall	light	ancient	upp-mid	male	average	house	urban	bus	no
tall	light	middle	upp-mid	female	poor	room	urban	plane	no
medium	light	young	upper	male	good	house	suburb	bus	yes
medium	light	middle	lower	male	good	room	urban	taxi	no
short	light	middle	low-mid	male	poor	room	urban	plane	no
tall	heavy	kid	upper	female	good	room	rural	car	no
medium	middle	kid	middle	female	poor	house	rural	plane	no
medium	middle	old	middle	female	good	condo	rural	plane	no
short	light	kid	low-mid	female	average	condo	suburb	train	no
short	light	kid	lower	male	poor	room	urban	boat	no
medium	middle	young	upper	male	good	commune	suburb	car	no
short	heavy	middle	lower	female	good	commune	rural	bus	no
short	middle	old	lower	male	average	house	suburb	plane	no
tall	light	ancient	upper	male	good	room	rural	taxi	no
medium	middle	kid	upper	female	poor	house	suburb	train	no
tall	light	ancient	upper	female	average	condo	rural	train	no
tall	heavy	middle	upp-mid	female	good	room	urban	taxi	no
short	light	young	lower	male	average	room	suburb	car	no
medium	light	middle	middle	male	good	house	urban	train	no
short	middle	old	upp-mid	male	good	condo	rural	boat	no
medium	heavy	middle	middle	female	good	house	urban	car	no
tall	light	young	low-mid	female	average	condo	urban	bus	no
tall	light	young	upp-mid	female	average	commune	suburb	train	no
tall	heavy	old	upper	male	average	apt.	urban	plane	no
short	heavy	young	low-mid	male	poor	house	rural	plane	no
short	middle	ancient	lower	male	good	condo	rural	bus	no
short	heavy	middle	low-mid	male	good	condo	suburb	taxi	no
tall	light	ancient	upp-mid	female	good	condo	suburb	train	no
tall	middle	old	middle	male	good	house	suburb	train	no
short	heavy	old	upp-mid	male	average	commune	urban	boat	no
medium	light	kid	middle	female	good	commune	suburb	train	no
medium	heavy	old	lower	male	average	commune	suburb	bus	no
short	middle	old	upper	male	average	house	urban	bus	no
medium	heavy	middle	middle	male	good	condo	rural	boat	no
medium	light	kid	lower	female	good	apt.	urban	car	no
medium	middle	old	upp-mid	female	poor	condo	rural	train	no
medium	light	young	middle	female	good	house	rural	boat	no
medium	light	old	middle	female	average	room	rural	bus	no
short	light	kid	upper	male	average	room	urban	bus	no
short	middle	middle	upper	male	average	apt.	urban	bus	no
short	heavy	young	middle	male	average	apt.	rural	bus	no
medium	middle	middle	lower	female	average	condo	rural	car	no
short	light	middle	upp-mid	female	average	house	urban	train	yes
short	middle	middle	lower	female	good	apt.	rural	train	no
short	heavy	middle	upper	female	poor	room	suburb	bus	no
tall	light	young	middle	female	good	house	suburb	plane	no
medium	heavy	young	lower	male	poor	apt.	suburb	bus	no
tall	heavy	kid	middle	female	good	room	suburb	bus	no
tall	middle	young	upp-mid	female	average	house	rural	car	yes
tall	light	middle	low-mid	male	good	house	rural	taxi	no
tall	light	ancient	middle	male	poor	apt.	rural	boat	no
short	heavy	ancient	low-mid	male	good	house	urban	car	no
tall	light	middle	upp-mid	female	average	room	rural	bus	no
tall	light	middle	upper	male	average	room	suburb	bus	no
tall	middle	middle	upp-mid	female	poor	room	rural	taxi	no
short	middle	ancient	upp-mid	male	good	apt.	suburb	car	no
short	middle	ancient	upper	male	good	commune	suburb	bus	no
short	light	old	middle	male	poor	condo	rural	bus	no
tall	middle	kid	middle	female	average	room	suburb	boat	no
medium	heavy	young	lower	female	good	room	urban	train	no
short	middle	middle	low-mid	female	poor	room	suburb	bus	no
tall	heavy	kid	upp-mid	male	average	commune	suburb	bus	no
medium	middle	middle	lower	female	good	condo	rural	taxi	no
short	middle	young	upp-mid	male	average	room	suburb	boat	no
tall	middle	kid	middle	male	poor	house	urban	car	no
tall	heavy	middle	lower	female	good	house	suburb	car	no
tall	middle	kid	middle	female	good	commune	urban	bus	no
short	middle	young	lower	female	good	room	urban	bus	no
medium	middle	ancient	middle	male	poor	room	suburb	taxi	no
medium	light	ancient	lower	female	poor	condo	urban	plane	no
tall	heavy	ancient	upp-mid	male	average	house	rural	bus	no
short	heavy	young	upp-mid	male	good	commune	suburb	train	no
medium	heavy	ancient	middle	female	poor	commune	suburb	plane	no
medium	middle	ancient	upp-mid	male	poor	apt.	rural	boat	no
short	middle	ancient	upp-mid	female	good	commune	urban	taxi	no
short	light	middle	upper	female	poor	house	rural	plane	yes
medium	heavy	middle	upp-mid	female	average	commune	rural	taxi	no
short	light	middle	low-mid	female	poor	commune	urban	boat	no
short	light	old	lower	female	poor	house	suburb	car	no
short	middle	middle	lower	male	poor	condo	rural	bus	no
medium	middle	old	upper	female	poor	room	rural	bus	no
medium	heavy	kid	lower	female	good	commune	rural	train	no
medium	heavy	young	low-mid	female	poor	commune	rural	taxi	no
short	middle	old	low-mid	female	good	commune	suburb	train	no
short	light	middle	middle	female	poor	apt.	urban	car	no
medium	light	young	upper	male	average	apt.	rural	plane	no
short	light	middle	upp-mid	female	good	room	urban	car	no
tall	light	old	upper	female	good	room	rural	car	no
tall	light	kid	upper	female	average	apt.	suburb	taxi	no
short	middle	young	lower	male	poor	apt.	urban	plane	no
short	light	kid	lower	male	poor	room	suburb	taxi	no
tall	heavy	old	low-mid	male	average	apt.	suburb	boat	no
tall	light	old	low-mid	female	good	room	urban	plane	no
tall	middle	ancient	upp-mid	male	average	apt.	suburb	car	no
short	light	ancient	middle	male	average	room	urban	train	no
short	heavy	middle	upper	male	poor	condo	suburb	plane	yes
short	heavy	young	lower	female	good	commune	suburb	boat	no
tall	light	ancient	middle	female	average	condo	rural	boat	no
medium	heavy	ancient	upper	female	good	apt.	urban	plane	no
short	middle	middle	upper	female	good	house	rural	car	yes
tall	heavy	kid	lower	female	poor	condo	rural	plane	no
tall	light	old	upper	male	good	house	suburb	car	no
medium	heavy	old	middle	male	poor	apt.	rural	train	no
short	middle	young	upp-mid	female	poor	house	rural	car	yes
short	light	old	middle	female	average	apt.	rural	plane	no
short	light	middle	low-mid	male	good	condo	suburb	taxi	no
tall	light	ancient	upper	male	average	house	rural	taxi	no
short	middle	old	middle	male	average	commune	suburb	train	no
medium	light	kid	middle	female	poor	house	suburb	plane	no
medium	heavy	old	upper	male	poor	commune	suburb	car	no
short	middle	old	upper	female	good	house	urban	plane	no
medium	middle	kid	upper	male	good	apt.	urban	plane	no
medium	middle	old	low-mid	female	average	commune	urban	train	no
medium	light	kid	middle	male	average	condo	suburb	plane	no
short	light	young	middle	male	average	commune	rural	taxi	no
tall	middle	kid	upp-mid	male	good	condo	rural	boat	no
short	middle	middle	low-mid	male	good	room	urban	bus	no
short	heavy	ancient	upp-mid	male	average	house	urban	train	no
tall	middle	middle	middle	female	poor	condo	suburb	boat	no
short	light	old	upp-mid	male	poor	room	suburb	boat	no
short	middle	ancient	middle	male	poor	condo	suburb	boat	no
tall	middle	young	upp-mid	female	poor	condo	rural	bus	yes
short	heavy	old	upper	male	poor	condo	rural	plane	no
tall	middle	middle	upper	female	poor	commune	suburb	train	no
medium	middle	middle	lower	female	poor	condo	suburb	train	no
medium	middle	ancient	lower	female	average	condo	urban	car	no
medium	light	kid	upp-mid	female	average	house	suburb	car	no
tall	heavy	kid	upp-mid	female	average	apt.	urban	boat	no
tall	middle	kid	middle	female	poor	house	urban	train	no
short	heavy	young	upper	female	good	condo	suburb	taxi	yes
tall	light	ancient	middle	female	poor	room	rural	bus	no
short	heavy	old	low-mid	male	average	house	urban	train	no
tall	light	middle	middle	female	good	house	urban	car	no
short	middle	middle	low-mid	female	good	room	urban	plane	no
short	light	young	upper	female	poor	apt.	urban	plane	no
tall	middle	middle	middle	male	good	room	urban	taxi	no
tall	heavy	kid	upper	female	poor	room	rural	taxi	no
medium	middle	middle	low-mid	male	good	apt.	rural	train	no
medium	light	ancient	middle	female	poor	room	rural	boat	no
short	heavy	young	middle	female	good	apt.	suburb	boat	no
short	heavy	middle	lower	female	good	condo	suburb	taxi	no
short	middle	middle	low-mid	female	good	room	urban	plane	no
short	middle	kid	upper	male	average	room	rural	car	no
short	light	kid	low-mid	male	good	apt.	suburb	bus	no
short	heavy	old	middle	male	average	condo	rural	taxi	no
short	heavy	old	upper	male	average	house	suburb	plane	no
tall	light	kid	upp-mid	male	average	apt.	rural	car	no
short	middle	kid	upp-mid	male	good	condo	urban	bus	no
short	light	middle	upper	female	poor	commune	urban	plane	no
tall	heavy	kid	low-mid	female	good	room	suburb	boat	no
tall	middle	kid	upp-mid	male	average	commune	rural	plane	no
short	middle	young	low-mid	male	poor	room	rural	train	no
short	middle	young	upp-mid	female	poor	apt.	urban	boat	no
tall	middle	old	lower	male	good	apt.	urban	boat	no
short	middle	ancient	middle	female	good	house	rural	plane	no
short	heavy	ancient	upper	male	good	commune	urban	boat	no
tall	heavy	ancient	low-mid	male	poor	condo	urban	train	no
short	light	ancient	middle	female	good	room	urban	car	no
medium	middle	old	low-mid	female	good	apt.	rural	taxi	no
short	heavy	young	low-mid	female	average	commune	urban	taxi	no
short	light	middle	upp-mid	female	poor	commune	urban	bus	no
medium	middle	ancient	upp-mid	male	good	commune	rural	plane	no
medium	light	middle	lower	male	good	apt.	urban	train	no
short	heavy	ancient	low-mid	female	average	house	rural	bus	no
tall	light	kid	middle	female	average	house	rural	boat	no
medium	heavy	kid	upper	female	good	condo	urban	boat	no
medium	heavy	young	low-mid	male	average	room	urban	car	no
short	middle	young	lower	female	poor	commune	rural	car	no
medium	light	young	low-mid	male	poor	condo	urban	plane	no
tall	middle	ancient	low-mid	male	poor	house	urban	plane	no
medium	middle	ancient	low-mid	female	good	apt.	suburb	plane	no
tall	light	ancient	middle	female	average	house	rural	taxi	no
medium	heavy	middle	upper	male	good	commune	urban	train	no
tall	light	young	middle	male	average	apt.	suburb	boat	no
tall	heavy	old	upper	female	poor	room	urban	train	no
short	middle	middle	low-mid	female	good	condo	rural	train	no
tall	light	old	upp-mid	female	poor	apt.	suburb	train	no
tall	light	middle	upper	male	average	house	rural	bus	yes
short	light	old	middle	male	average	house	urban	taxi	no
short	heavy	kid	low-mid	female	good	house	rural	train	no
tall	middle	young	low-mid	female	good	condo	suburb	plane	no
tall	light	young	lower	male	poor	condo	urban	train	no
short	light	ancient	middle	male	poor	apt.	rural	taxi	no
medium	middle	ancient	low-mid	male	poor	apt.	rural	plane	no
tall	middle	middle	middle	female	good	commune	rural	car	no
medium	light	middle	lower	male	good	commune	rural	train	no
medium	middle	young	middle	female	good	apt.	rural	car	no
tall	heavy	young	middle	male	good	condo	rural	bus	no
short	middle	kid	upp-mid	female	average	room	suburb	car	no
short	middle	ancient	low-mid	male	good	house	urban	plane	no
medium	heavy	kid	middle	female	good	commune	rural	bus	no
short	light	middle	upper	male	poor	house	urban	boat	yes
short	heavy	middle	lower	male	average	commune	urban	train	no
tall	heavy	kid	lower	male	poor	commune	urban	car	no
short	heavy	young	upper	female	poor	apt.	urban	car	no
tall	light	young	upp-mid	male	average	condo	urban	boat	yes
short	middle	kid	low-mid	male	average	condo	suburb	plane	no
medium	heavy	kid	upper	male	poor	commune	suburb	bus	no
tall	heavy	ancient	upp-mid	female	poor	condo	suburb	plane	no
tall	heavy	middle	middle	male	average	apt.	rural	train	no
tall	heavy	middle	upp-mid	female	poor	condo	rural	car	yes
medium	heavy	ancient	middle	female	poor	commune	rural	bus	no
medium	heavy	young	middle	female	average	condo	urban	car	no
tall	middle	kid	middle	female	good	house	rural	train	no
short	light	ancient	middle	male	good	commune	suburb	car	no
short	heavy	old	upper	male	poor	apt.	suburb	taxi	no
tall	heavy	kid	lower	male	average	commune	suburb	bus	no
short	heavy	old	lower	male	poor	commune	rural	taxi	no
tall	middle	middle	upp-mid	female	good	house	urban	bus	yes
medium	light	old	upp-mid	female	average	apt.	rural	taxi	no
short	light	young	upper	female	good	commune	rural	car	no
medium	heavy	young	upp-mid	male	good	house	rural	bus	yes
medium	middle	young	upp-mid	female	poor	room	suburb	boat	no
medium	light	young	lower	female	good	house	urban	bus	no
short	heavy	kid	lower	male	average	house	suburb	car	no
medium	middle	middle	upp-mid	male	poor	apt.	rural	taxi	no
medium	middle	ancient	low-mid	female	poor	house	suburb	taxi	no
tall	middle	old	upper	male	average	commune	urban	train	no
medium	middle	young	upp-mid	female	good	room	suburb	car	no
tall	middle	old	middle	female	poor	apt.	suburb	bus	no
short	light	old	lower	female	poor	apt.	urban	bus	no
medium	light	old	low-mid	female	poor	room	rural	bus	no
medium	heavy	ancient	low-mid	male	good	apt.	urban	taxi	no
tall	middle	middle	low-mid	female	poor	apt.	suburb	bus	no
medium	middle	ancient	low-mid	female	average	room	suburb	plane	no
tall	heavy	ancient	lower	male	poor	room	urban	taxi	no
short	middle	middle	low-mid	female	good	room	urban	plane	no
tall	light	old	lower	male	poor	room	rural	boat	no
medium	light	young	lower	male	good	house	suburb	train	no
medium	heavy	old	upper	male	poor	room	suburb	plane	no
medium	middle	ancient	middle	male	good	commune	rural	train	no
medium	light	ancient	lower	male	average	condo	rural	car	no
short	middle	young	low-mid	female	good	room	urban	car	no
medium	heavy	middle	low-mid	female	poor	apt.	urban	train	no
tall	heavy	ancient	upper	female	good	room	suburb	taxi	no
medium	light	old	upp-mid	male	average	commune	urban	taxi	no
medium	middle	middle	lower	male	good	room	suburb	plane	no
medium	light	young	middle	male	good	apt.	suburb	car	no
medium	light	ancient	upper	male	poor	house	rural	taxi	no
medium	middle	middle	upper	female	average	room	suburb	boat	no
tall	heavy	old	lower	female	average	room	suburb	car	no
short	middle	ancient	middle	male	good	commune	rural	train	no
medium	heavy	middle	upper	male	poor	apt.	rural	train	no
tall	middle	kid	upp-mid	female	good	commune	suburb	taxi	no
short	heavy	ancient	low-mid	female	average	condo	suburb	boat	no
short	light	ancient	upp-mid	female	good	house	suburb	car	no
medium	middle	old	upp-mid	male	poor	apt.	rural	taxi	no
tall	heavy	kid	middle	male	average	room	urban	bus	no
short	middle	kid	upp-mid	male	average	apt.	rural	boat	no
tall	light	kid	middle	female	average	commune	rural	boat	no
tall	heavy	ancient	middle	female	average	commune	suburb	plane	no
medium	middle	middle	low-mid	male	good	commune	suburb	train	no
medium	middle	kid	lower	female	poor	condo	urban	taxi	no
medium	light	kid	low-mid	female	average	commune	rural	train	no
short	middle	kid	upper	female	average	commune	suburb	plane	no
tall	heavy	young	low-mid	female	average	house	rural	train	no
medium	middle	middle	middle	male	poor	commune	rural	boat	no
medium	middle	kid	low-mid	male	good	house	urban	plane	no
short	middle	young	lower	male	good	condo	urban	car	no
tall	light	middle	lower	female	poor	condo	rural	taxi	no
medium	middle	kid	upp-mid	male	average	apt.	suburb	bus	no
medium	heavy	young	middle	male	poor	condo	suburb	plane	no
short	heavy	middle	low-mid	male	good	room	urban	bus	no
tall	light	ancient	upp-mid	female	poor	apt.	urban	taxi	no
medium	heavy	old	lower	female	poor	house	urban	car	no
tall	middle	middle	upper	female	good	house	rural	bus	yes
tall	middle	kid	low-mid	male	poor	commune	suburb	boat	no
short	middle	middle	low-mid	female	average	room	suburb	boat	no
tall	middle	kid	middle	male	poor	condo	suburb	train	no
tall	light	kid	middle	female	average	house	rural	taxi	no
tall	light	old	middle	female	good	house	rural	train	no
short	middle	old	upper	female	average	commune	urban	taxi	no
short	heavy	young	upp-mid	male	good	apt.	suburb	bus	no
medium	light	old	upp-mid	male	average	room	rural	train	no
short	light	ancient	middle	male	average	commune	urban	plane	no
medium	heavy	young	upp-mid	female	poor	room	suburb	bus	no
tall	heavy	young	low-mid	female	poor	apt.	urban	bus	no
short	heavy	middle	low-mid	male	good	house	urban	plane	no
medium	heavy	middle	lower	male	poor	apt.	suburb	boat	no
medium	heavy	young	upper	female	poor	room	urban	boat	no
tall	light	young	lower	male	average	apt.	suburb	plane	no
medium	heavy	ancient	low-mid	female	average	house	rural	boat	no
medium	middle	kid	middle	female	average	commune	urban	train	no
tall	light	middle	upp-mid	female	poor	room	urban	boat	no
medium	middle	young	upper	male	average	apt.	rural	boat	no
medium	middle	kid	low-mid	female	poor	apt.	urban	taxi	no
short	middle	old	lower	female	average	commune	urban	train	no
medium	light	old	low-mid	female	average	room	rural	taxi	no
medium	heavy	kid	low-mid	male	good	commune	suburb	taxi	no
short	light	young	upper	female	poor	apt.	rural	taxi	no
tall	light	ancient	lower	female	average	apt.	urban	bus	no
tall	heavy	middle	upp-mid	male	poor	house	suburb	boat	yes
short	heavy	middle	middle	male	average	house	suburb	car	no
short	heavy	kid	middle	female	good	condo	suburb	taxi	no
tall	middle	young	lower	male	average	apt.	urban	taxi	no
short	light	kid	low-mid	male	good	apt.	rural	train	no
tall	middle	old	lower	male	average	condo	urban	train	no
short	light	old	low-mid	male	good	condo	rural	taxi	no
medium	light	old	low-mid	male	poor	room	rural	car	no
medium	middle	kid	middle	female	good	apt.	rural	taxi	no
short	heavy	young	upper	female	poor	apt.	rural	taxi	no
short	heavy	middle	middle	female	good	commune	suburb	taxi	no
medium	middle	middle	low-mid	female	average	house	urban	train	no
medium	middle	kid	upper	male	good	house	urban	boat	no
short	middle	young	upper	female	average	condo	urban	bus	yes
tall	middle	old	middle	male	average	apt.	urban	boat	no
tall	light	ancient	lower	male	good	room	urban	train	no
medium	heavy	old	upper	female	average	commune	rural	train	no
medium	heavy	kid	upper	male	poor	room	suburb	plane	no
short	light	kid	low-mid	female	poor	commune	rural	bus	no
short	middle	middle	upp-mid	female	poor	commune	urban	car	no
medium	middle	young	upper	male	good	apt.	suburb	train	no
tall	heavy	kid	upp-mid	male	poor	condo	urban	train	no
tall	middle	middle	upper	female	good	room	rural	plane	no
short	middle	kid	lower	male	poor	house	urban	car	no
tall	heavy	old	upper	female	good	commune	rural	car	no
medium	heavy	young	lower	female	good	condo	urban	boat	no
medium	middle	young	low-mid	male	average	house	urban	train	no
tall	light	young	upper	female	poor	apt.	suburb	taxi	no
short	light	ancient	middle	female	good	apt.	suburb	train	no
tall	heavy	middle	lower	female	poor	commune	suburb	plane	no
short	middle	kid	upper	female	poor	house	suburb	plane	no
medium	heavy	old	upper	male	good	condo	rural	car	no
tall	middle	middle	lower	male	good	commune	rural	car	no
tall	light	ancient	lower	female	poor	commune	suburb	boat	no
short	heavy	middle	upper	male	good	condo	suburb	boat	yes
short	middle	old	lower	female	average	commune	urban	plane	no
short	light	old	upp-mid	female	average	apt.	urban	bus	no
short	heavy	middle	upp-mid	female	good	room	urban	plane	no
medium	middle	middle	middle	female	poor	house	rural	plane	no
short	light	old	upp-mid	male	average	house	urban	plane	no
short	light	ancient	lower	female	average	room	rural	boat	no
short	heavy	old	low-mid	female	poor	condo	suburb	train	no
short	light	ancient	upper	female	poor	commune	suburb	taxi	no
short	middle	middle	lower	female	good	apt.	urban	bus	no
tall	heavy	middle	lower	female	good	apt.	rural	plane	no
medium	light	old	middle	female	poor	room	urban	plane	no
tall	heavy	ancient	low-mid	female	poor	condo	rural	train	no
medium	middle	old	upper	female	poor	apt.	rural	taxi	no
tall	heavy	kid	low-mid	male	average	room	urban	car	no
short	middle	kid	low-mid	male	poor	room	urban	taxi	no
medium	light	kid	upp-mid	male	poor	room	rural	bus	no
medium	light	kid	upper	female	good	commune	suburb	taxi	no
tall	light	ancient	low-mid	male	average	condo	rural	car	no
short	middle	middle	middle	male	poor	condo	suburb	plane	no
medium	light	ancient	upp-mid	female	poor	commune	urban	bus	no
medium	middle	kid	upper	female	average	apt.	suburb	train	no
short	middle	middle	upp-mid	male	poor	room	suburb	car	no
tall	light	middle	upper	female	poor	room	rural	car	no
medium	light	old	upp-mid	female	good	apt.	urban	boat	no
medium	heavy	young	low-mid	male	poor	condo	rural	car	no
short	light	old	middle	female	poor	commune	urban	bus	no
medium	light	young	upper	male	average	room	urban	car	no
medium	heavy	old	upper	female	poor	room	rural	plane	no
tall	middle	ancient	upper	male	good	condo	urban	plane	no
short	heavy	middle	lower	male	average	house	urban	taxi	no
medium	heavy	old	upp-mid	male	good	commune	rural	bus	no
short	light	old	upper	male	average	house	rural	plane	no
medium	middle	ancient	lower	male	average	room	urban	taxi	no
short	middle	kid	upp-mid	female	average	commune	urban	bus	no
medium	light	old	middle	male	good	commune	rural	taxi	no
tall	middle	old	low-mid	male	good	condo	urban	boat	no
medium	light	young	lower	female	poor	condo	rural	car	no
medium	middle	middle	lower	male	poor	condo	suburb	train	no
tall	light	young	lower	female	average	room	suburb	bus	no
short	light	ancient	middle	female	good	room	urban	train	no
short	middle	old	low-mid	female	good	room	rural	plane	no
short	middle	kid	lower	male	good	house	rural	bus	no
medium	middle	kid	upp-mid	male	good	room	urban	plane	no
short	light	middle	lower	male	average	apt.	suburb	plane	no
short	light	ancient	upper	male	good	apt.	rural	taxi	no
tall	light	middle	low-mid	female	poor	room	urban	boat	no
tall	middle	middle	middle	female	good	house	urban	train	no
medium	light	kid	low-mid	male	poor	condo	suburb	bus	no
medium	light	ancient	upp-mid	male	good	apt.	rural	car	no
short	middle	old	low-mid	female	poor	room	urban	taxi	no
short	middle	ancient	upp-mid	female	average	apt.	suburb	taxi	no
tall	light	ancient	middle	male	poor	house	rural	plane	no
short	light	kid	upp-mid	female	good	commune	urban	boat	no
tall	light	old	low-mid	female	poor	apt.	rural	bus	no
short	middle	ancient	middle	female	poor	apt.	urban	plane	no
short	light	kid	upp-mid	female	good	room	rural	plane	no
tall	light	ancient	low-mid	female	good	house	urban	train	no
short	middle	middle	upp-mid	male	poor	condo	suburb	bus	yes
tall	heavy	middle	middle	male	poor	condo	suburb	taxi	no
tall	light	middle	upper	female	average	commune	suburb	car	no
medium	middle	young	middle	female	good	condo	urban	bus	no
medium	middle	ancient	upper	female	good	commune	rural	taxi	no
tall	light	kid	upp-mid	male	average	apt.	rural	train	no
tall	heavy	young	upp-mid	male	poor	commune	urban	car	no
medium	light	kid	lower	male	average	room	rural	train	no
medium	middle	young	upper	female	good	room	rural	taxi	no
medium	middle	old	low-mid	female	average	room	urban	boat	no
short	middle	old	middle	female	poor	commune	suburb	taxi	no
medium	light	kid	lower	male	poor	apt.	suburb	car	no
medium	heavy	young	upp-mid	female	average	commune	rural	car	no
medium	middle	old	upp-mid	female	average	commune	rural	train	no
tall	light	middle	lower	male	average	room	rural	taxi	no
medium	light	young	lower	female	poor	apt.	urban	car	no
medium	middle	kid	middle	female	average	room	rural	taxi	no
medium	middle	ancient	middle	male	average	room	rural	train	no
tall	heavy	young	low-mid	male	good	house	urban	taxi	no
medium	light	ancient	lower	male	average	apt.	rural	car	no
short	middle	old	lower	female	average	condo	urban	train	no
medium	middle	young	middle	male	poor	condo	suburb	boat	no
tall	heavy	middle	upper	female	good	condo	rural	plane	yes
short	middle	ancient	lower	female	poor	house	suburb	bus	no
medium	middle	old	low-mid	female	good	condo	rural	bus	no
short	heavy	middle	low-mid	female	poor	commune	urban	taxi	no
tall	light	old	upper	female	average	condo	rural	taxi	no
tall	heavy	old	lower	female	good	commune	suburb	train	no
short	middle	young	middle	male	good	commune	urban	taxi	no
medium	heavy	ancient	middle	female	good	condo	rural	car	no
tall	heavy	middle	upper	female	poor	commune	urban	car	no
short	light	ancient	upper	male	average	commune	suburb	taxi	no
short	heavy	old	middle	female	poor	condo	urban	train	no
short	light	ancient	upper	male	poor	apt.	suburb	taxi	no
short	heavy	old	lower	male	poor	commune	rural	plane	no
short	heavy	young	lower	male	good	house	urban	bus	no
tall	light	kid	lower	male	poor	commune	urban	car	no
medium	middle	kid	lower	female	good	room	suburb	train	no
tall	middle	young	lower	male	poor	house	suburb	bus	no
short	light	young	lower	male	poor	house	rural	plane	no
medium	light	old	upper	male	average	house	suburb	train	no
short	light	ancient	middle	female	average	room	suburb	plane	no
short	middle	kid	upper	female	poor	apt.	rural	bus	no
short	light	young	upper	male	good	commune	suburb	car	no
medium	middle	old	upper	female	poor	house	urban	bus	no
medium	middle	young	low-mid	male	poor	condo	suburb	plane	no
short	middle	ancient	upp-mid	female	poor	house	rural	train	no
medium	heavy	kid	middle	male	good	apt.	suburb	car	no
short	light	old	low-mid	female	poor	room	suburb	boat	no
short	heavy	ancient	lower	male	good	commune	rural	plane	no
tall	heavy	old	upper	male	poor	room	urban	bus	no
tall	light	old	upp-mid	male	average	room	suburb	plane	no
short	heavy	old	upp-mid	male	average	house	suburb	boat	no
short	middle	middle	middle	male	average	house	urban	car	no
tall	light	middle	low-mid	male	poor	room	rural	plane	no
medium	middle	middle	middle	male	good	condo	rural	car	no
short	heavy	kid	upper	female	average	room	rural	taxi	no
short	light	middle	middle	female	poor	condo	suburb	boat	no
tall	middle	old	lower	female	poor	room	rural	plane	no
